colision_fecha,colision_calle,colision_cruce,colision_long,colision_lat,colision_tipoincidente,colision_tipoaccidentediverso,indiv_estadoalcoholico,indiv_estatus,indiv_Deceso
2014-12-21T14:31:00Z,AV. ALMAZAN,AV. RODRIGO GOMEZ,-100.342566,25.740077,DIVERSO,DIVERSO/BACHE,0,0,0
2014-12-21T19:10:00Z,AV. ROGELIO CANTU,SENDERO DE LA COLINA,-100.381558,25.693122,DIVERSO,DIVERSO/BACHE,0,0,0
2014-12-21T20:20:00Z,AV. ROGELIO CANTU,SENDERO DE LA COLINA,-100.381507,25.693286,DIVERSO,DIVERSO/BACHE,0,0,0
2014-12-21T16:13:00Z,AV. RUIZ CORTINES  ,AV. CONCHELLO,-100.302917,25.703927,DIVERSO,DIVERSO/BACHE,0,0,0
2014-12-21T12:20:00Z,AMADO NERVO,ESPINOZA,-100.320804,25.678627,CRUCERO,CRUCERO,0,2,0
2014-12-21T17:27:00Z,AV. COLON,PABLO A DE LA GARZA,-100.287344,25.683578,LATERAL,LATERAL,0,0,0
2014-12-21T17:23:00Z,AV. RODRIGO GOMEZ,PUEBLA,-100.342709,25.723913,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-12-21T00:08:00Z,VALENTIN CANALIZO,HEROES DE NACOZARI,-100.334431,25.701361,CRUCERO,CRUCERO,0,0,0
2014-12-21T01:54:00Z,AV. VENUSTIANO CARRANZA  ,HIDALGO,-100.333442,25.670223,CRUCERO,CRUCERO,0,0,0
2014-12-21T00:32:00Z,PASTIZAL,ALIANZA,-100.41507,25.78255,ALCANCE,ALCANCE,0,0,0
2014-12-21T04:15:00Z,CARLOS SALAZAR,FRANCISCO MARQUEZ,-100.290367,25.679728,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-12-21T02:16:00Z,AV. MADERO  ,DEGOLLADO,-100.334275,25.686095,ATROPELLO,ATROPELLO,0,0,0
2014-12-21T01:25:00Z,AV. PASEO DE LOS LEONES  ,PASEO DE LOS NAVEGANTES,-100.387325,25.720799,DIVERSO,DIVERSO/BACHE,0,0,0
2014-12-21T23:43:00Z,AV. ROGELIO CANTU,ANILLO PERIFERICO,-100.379835,25.696058,DIVERSO,DIVERSO/BACHE,0,0,0
2014-12-21T22:28:00Z,ALBASTROS,MICA,-100.375628,25.751562,LATERAL,LATERAL,0,1,0
2014-12-21T22:30:00Z,ALBASTROS,MICA,-100.375664,25.751595,ATROPELLO,ATROPELLO,0,1,0
2014-12-21T05:04:00Z,AV. FIDEL VELAZQUEZ  ,AV. BERNARDO REYES,-100.330157,25.722742,DIVERSO,DIVERSO/BACHE,0,3,0
2014-12-22T16:52:00Z,AV. AZTLAN  ,FAROLILLO,-100.38295,25.761795,LATERAL,LATERAL,0,0,0
2014-12-22T10:21:00Z,AV. GARZA SADA  ,2 DE ABRIL,-100.294917,25.655747,REVERSA,REVERSA,0,0,0
2014-12-22T12:02:00Z,AV. CHAPULTEPEC,AGUSTIN LARA,-100.281479,25.66676,REVERSA,REVERSA,0,0,0
2014-12-22T08:55:00Z,AV. PASEO DE LOS LEONES  ,PASEO DE LOS NAVEGANTES,-100.387196,25.720768,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-12-22T11:42:00Z,AV. FELIX U GOMEZ,ANTILLON,-100.29876,25.670974,ALCANCE,ALCANCE,0,0,0
2014-12-22T08:53:00Z,AV. PASEO DE LOS LEONES  ,AV. SEVILLA,-100.394829,25.726797,ALCANCE,ALCANCE,0,0,0
2014-12-22T08:21:00Z,GALEANA,RUPERTO MARTINEZ,-100.312315,25.676852,CRUCERO,CRUCERO,0,1,0
2014-12-22T07:42:00Z,ANDALUCIA,ARAGON,-100.274343,25.635634,VEHICULO ESTACIONADO,VEHICULO ESTACIONADO,0,0,0
2014-12-22T10:54:00Z,AV. FLETEROS  ,AV. SAN JERONIMO,-100.365064,25.67506,LATERAL,LATERAL,0,0,0
2014-12-22T12:23:00Z,AV. GONZALITOS  ,AV. CONSTITUCION,-100.352602,25.67288,LATERAL,LATERAL,0,0,0
2014-12-22T16:00:00Z,AV. FLETEROS  ,AV. SAN JERONIMO,-100.364968,25.675135,DIVERSO,DIVERSO/BACHE,0,0,0
2014-12-22T11:52:00Z,JESUS CANTU LEAL,MIXCOAC,-100.284258,25.663511,LATERAL,LATERAL,0,0,0
2014-12-22T10:00:00Z,AV. CABEZADA,ISLA INAGUAS,-100.396235,25.779662,DIVERSO,DIVERSO/DERRAPE,0,1,0
2014-12-22T08:58:00Z,AV. RUIZ CORTINES  ,AV. CONCHELLO,-100.302916,25.703838,CRUCERO,CRUCERO,0,0,0
2014-12-22T13:00:00Z,AV. MADERO  ,AV. PINO SUAREZ,-100.317979,25.684422,LATERAL,LATERAL,0,0,0
2014-12-22T09:37:00Z,AV. BERNARDO REYES  ,CALZADA VICTORIA,-100.323366,25.690164,CRUCERO,CRUCERO,0,0,0
2014-12-22T11:38:00Z,AV. VENUSTIANO CARRANZA  ,AV. CONSTITUCION,-100.334193,25.66804,ALCANCE,ALCANCE,0,0,0
2014-12-22T13:10:00Z,AV. CONSTITUCION  ,AV. CUAUHTEMOC,-100.319395,25.665515,ALCANCE,ALCANCE,0,0,0
2014-12-22T10:26:00Z,AV. MADERO  ,ROBLE,-100.338067,25.686713,LATERAL,LATERAL,0,0,0
2014-12-22T08:40:00Z,AV. BERNARDO REYES  ,SALINAS,-100.332873,25.735227,LATERAL,LATERAL,0,0,0
2014-12-22T07:22:00Z,AV. AZTLAN  ,APOLO,-100.369957,25.766089,DIVERSO,DIVERSO/INCENDIO DE VEHICULO,0,0,0
2014-12-22T11:05:00Z,AV. COLON,PLATON SANCHEZ,-100.301501,25.684727,ALCANCE,ALCANCE,0,0,0
2014-12-22T12:31:00Z,PADRE MIER,GUERRERO,-100.314366,25.66849,LATERAL,LATERAL,0,0,0
2014-12-22T06:49:00Z,AV. RAUL RANGEL FRIAS  ,AV. AZTLAN,-100.345887,25.730144,LATERAL,LATERAL,0,0,0
2014-12-22T11:00:00Z,AV. REVOLUCION  ,AV. CHAPULTEPEC,-100.28416,25.667097,ALCANCE,ALCANCE,0,0,0
2014-12-22T09:00:00Z,AV. REVOLUCION  ,AV. JOSE ALVARADO,-100.282352,25.660256,ALCANCE,ALCANCE,0,0,0
2014-12-22T12:00:00Z,AV. PASEO DE LOS LEONES  ,DE LA CIMA,-100.377156,25.712093,LATERAL,LATERAL,0,0,0
2014-12-22T08:18:00Z,AV. ROGELIO CANTU,AV. PUERTA DEL SOL,-100.372829,25.697241,LATERAL,LATERAL,0,0,0
2014-12-22T19:45:00Z,AV. ROGELIO CANTU,SENDERO DE LAS COLINAS,-100.37159,25.701588,DIVERSO,DIVERSO/BACHE,0,0,0
2014-12-22T08:45:00Z,AV. BERNARDO REYES  ,LUIS MORA,-100.325294,25.698093,DIVERSO,DIVERSO/SD,0,0,0
2014-12-22T10:58:00Z,AV. COLON,VILLAGRAN,-100.321579,25.686811,CAIDA DE PASAJERO,CAIDA DE PASAJERO,0,0,0
2014-12-22T12:45:00Z,AV. RUIZ CORTINES  ,DIEGO DIAZ DE BERLANGA,-100.292377,25.703913,LATERAL,LATERAL,0,0,0
2014-12-22T10:27:00Z,AV. FLETEROS  ,AV. SAN JERONIMO,-100.364809,25.675205,ALCANCE,ALCANCE,0,0,0
2014-12-22T12:55:00Z,ALAMILLO,GUERRERO,-100.310239,25.700738,VEHICULO ESTACIONADO,VEHICULO ESTACIONADO,0,0,0
2014-12-22T12:58:00Z,AV. MORONES PRIETO  ,MARTIN DE ZAVALA,-100.332746,25.665463,ALCANCE,ALCANCE,0,0,0
2014-12-22T12:52:00Z,EJERCITO NACIONAL,BANCO CENTRAL,-100.393539,25.754824,CRUCERO,CRUCERO,0,0,0
2014-12-22T10:17:00Z,AV. RUIZ CORTINES  ,AV. CHURUBUSCO,-100.268645,25.703404,LATERAL,LATERAL,0,0,0
2014-12-22T13:07:00Z,AV. MADERO  ,HEROES DEL 47,-100.299012,25.682383,CRUCERO,CRUCERO,0,0,0
2014-12-22T17:09:00Z,AV. LUIS DONALDO COLOSIO  ,AV. NO REELECCION,-100.397114,25.765133,CRUCERO,CRUCERO,0,0,0
2014-12-22T14:04:00Z,AV. BERNARDO REYES  ,PALACIO DE JUSTICIA,-100.331795,25.729809,DIVERSO,DIVERSO/BACHE,0,0,0
2014-12-22T15:12:00Z,AV. REVOLUCION  ,AV. ALFONSO REYES,-100.274151,25.643008,LATERAL,LATERAL,0,0,0
2014-12-22T16:33:00Z,AV. MORONES PRIETO  ,CAMPECHE,-100.322955,25.663814,LATERAL,LATERAL,0,0,0
2014-12-22T15:45:00Z,AV. RAUL RANGEL FRIAS  ,LAZARO CARDENAS,-100.358988,25.700093,ALCANCE,ALCANCE,0,0,0
2014-12-22T20:20:00Z,AV. PASEO DE LOS LEONES  ,TERMOPILAS,-100.379709,25.713786,ALCANCE,ALCANCE,0,0,0
2014-12-22T17:58:00Z,AV. CUAUHTEMOC,JUAN I RAMON,-100.318999,25.671387,LATERAL,LATERAL,0,0,0
2014-12-22T17:45:00Z,AV. CUAUHTEMOC,JUAN I RAMON,-100.318878,25.67135,LATERAL,LATERAL,0,0,0
2014-12-22T15:59:00Z,AV. SAN NICOLAS,FAMA,-100.299421,25.704816,ALCANCE,ALCANCE,0,0,0
2014-12-22T18:02:00Z,JOSE BENITEZ,VIRGILIO GARZA,-100.343361,25.680756,LATERAL,LATERAL,0,0,0
2014-12-22T14:09:00Z,AV. ROGELIO CANTU,AV. PUERTA DEL SOL,-100.372919,25.697184,DIVERSO,DIVERSO/BACHE,0,0,0
2014-12-22T14:09:00Z,AV. ROGELIO CANTU,AV. PUERTA DEL SOL,-100.37296,25.697079,DIVERSO,DIVERSO/BACHE,0,0,0
2014-12-22T14:09:00Z,AV. ROGELIO CANTU,AV. PUERTA DEL SOL,-100.372865,25.697009,DIVERSO,DIVERSO/BACHE,0,0,0
2014-12-22T15:30:00Z,JUAN I RAMON,ZUAZUA,-100.309094,25.67075,ALCANCE,ALCANCE,0,0,0
2014-12-22T20:00:00Z,AV. RUIZ CORTINES  ,AV. LINCOLN,-100.390589,25.750915,LATERAL,LATERAL,0,0,0
2014-12-22T14:52:00Z,ABEDUL,MENELAO,-100.378844,25.729863,CRUCERO,CRUCERO,0,0,0
2014-12-22T14:04:00Z,PABLO A DE LA GARZA,JESUS URUETA,-100.28728,25.692013,ALCANCE,ALCANCE,0,0,0
2014-12-22T16:30:00Z,AV. MADERO  ,AV. CHURUBUSCO,-100.268199,25.685797,LATERAL,LATERAL,0,0,0
2014-12-22T16:45:00Z,AV. DIAZ ORDAZ,PUENTE LA UNIDAD,-100.38012,25.671583,CRUCERO,CRUCERO,0,0,0
2014-12-22T07:50:00Z,AV. CONSTITUCION  ,BAULDELAIRE,-100.342393,25.669798,ALCANCE,ALCANCE,0,0,0
2014-12-22T14:17:00Z,AV. GARZA SADA  ,ESTANZUELA,-100.256373,25.5853,LATERAL,LATERAL,0,0,0
2014-12-22T17:16:00Z,AV. GARZA SADA  ,AV. LAZARO CARDENAS,-100.271341,25.6141,ALCANCE,ALCANCE,0,0,0
2014-12-22T18:30:00Z,16 DE SEPTIEMBRE,COLIMA,-100.321145,25.662501,CRUCERO,CRUCERO,0,0,0
2014-12-22T19:41:00Z,AV. REVOLUCION  ,SENDERO SUR,-100.273251,25.626937,LATERAL,LATERAL,0,0,0
2014-12-22T16:30:00Z,AV. GARZA SADA  ,AV. MORONES PRIETO,-100.297568,25.667033,ALCANCE,ALCANCE,0,0,0
2014-12-22T15:52:00Z,VILLAGRAN,CALZADA VICTORIA,-100.321809,25.690109,LATERAL,LATERAL,0,0,0
2014-12-22T19:02:00Z,HEROES DEL 47,CARLOS SALAZAR,-100.299351,25.680719,LATERAL,LATERAL,0,0,0
2014-12-22T18:27:00Z,AV. CUAUHTEMOC,AV. COLON,-100.316725,25.686214,LATERAL,LATERAL,0,0,0
2014-12-22T14:00:00Z,AV. CONSTITUCION  ,AV. JUAREZ,-100.316365,25.664918,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-12-22T14:20:00Z,AV. PEDRO INFANTE,PALMILLA,-100.400077,25.734057,VOLCADURA,VOLCADURA,0,0,0
2014-12-22T18:00:00Z,AV. ROGELIO CANTU,ANILLO PERIFERICO,-100.380163,25.696061,DIVERSO,DIVERSO/BACHE,0,0,0
2014-12-22T13:55:00Z,AV. SIMON BOLIVAR,ACATLAN,-100.342683,25.701273,LATERAL,LATERAL,0,0,0
2014-12-22T15:24:00Z,MIGUEL NIETO,LUIS MORA,-100.325831,25.698375,FRONTAL,FRONTAL,0,0,0
2014-12-22T15:50:00Z,AV. VENUSTIANO CARRANZA  ,RUPERTO MARTINEZ,-100.331333,25.678935,ALCANCE,ALCANCE,0,0,0
2014-12-22T17:53:00Z,AV. CONSTITUCION  ,AV. FELIX U GOMEZ,-100.298543,25.668525,ALCANCE,ALCANCE,0,0,0
2014-12-22T16:08:00Z,AV. REVOLUCION  ,AV. CHAPULTEPEC,-100.284177,25.667258,LATERAL,LATERAL,0,0,0
2014-12-22T19:51:00Z,AV. REVOLUCION  ,AV. CHAPULTEPEC,-100.284077,25.667198,ALCANCE,ALCANCE,0,0,0
2014-12-22T20:05:00Z,AV. MADERO  ,AV. CHURUBUSCO,-100.268174,25.685873,LATERAL,LATERAL,0,0,0
2014-12-22T16:35:00Z,AV. LAZARO CARDENAS  ,RIO NAZAS,-100.310278,25.63721,ALCANCE,ALCANCE,0,0,0
2014-12-22T11:04:00Z,AV. CHAPULTEPEC,MOLINO 40,-100.278326,25.66658,ATROPELLO,ATROPELLO,0,1,0
2014-12-22T14:30:00Z,MATAMOROS,GALEANA,-100.313601,25.66939,ATROPELLO,ATROPELLO,0,1,0
2014-12-22T13:52:00Z,VICENTE SUAREZ,CARLOS SALAZAR,-100.318171,25.682844,ATROPELLO,ATROPELLO,0,1,0
2014-12-22T19:58:00Z,AV. GONZALITOS  ,AV. SAN JERONIMO,-100.352604,25.673267,OBJETO FIJO,OBJETO FIJO,0,1,0
2014-12-22T19:23:00Z,AV. LUIS DONALDO COLOSIO  ,AV. CABEZADA,-100.386553,25.778853,LATERAL,LATERAL,0,2,0
2014-12-22T17:01:00Z,CALZADA SAN PEDRO,MIRAVALLE,-100.367786,25.67171,ATROPELLO,ATROPELLO,0,1,0
2014-12-22T17:42:00Z,PRIV PALMAS,ROSA,-100.288162,25.702899,CRUCERO,CRUCERO,0,4,0
2014-12-22T19:40:00Z,SIERRA ALTA,CASCADA,-100.276685,25.567288,LATERAL,LATERAL,0,0,0
2014-12-22T16:58:00Z,AV. CONSTITUCION  ,AV. PINO SUAREZ,-100.334077,25.667948,CRUCERO,CRUCERO,0,0,0
2014-12-22T16:30:00Z,FUNDIDORA,ADOLFO PRIETO,-100.290039,25.677042,REVERSA,REVERSA,0,0,0
2014-12-22T00:13:00Z,AV. MADERO  ,ZUAZUA,-100.307487,25.683408,CRUCERO,CRUCERO,0,0,0
2014-12-22T22:29:00Z,MANUEL M PONCE,GIUSEPPE VERDI,-100.364279,25.687566,CRUCERO,CRUCERO,0,0,0
2014-12-22T21:53:00Z,16 DE SEPTIEMBRE,QUERETARO,-100.316177,25.661594,CRUCERO,CRUCERO,0,0,0
2014-12-22T00:11:00Z,AV. MORONES PRIETO  ,AMERICA,-100.331733,25.665303,ALCANCE,ALCANCE,0,0,0
2014-12-22T22:24:00Z,AV. PUERTA DEL SOL,DE LOS CARDENALES,-100.368191,25.691141,LATERAL,LATERAL,0,0,0
2014-12-22T00:48:00Z,LUIS ECHEVERRIA,AGUSTO GOMEZ,-100.35454,25.747386,FRONTAL,FRONTAL,0,0,0
2014-12-22T16:14:00Z,AV. LAZARO CARDENAS  ,SANTA ROSALIA,-100.278112,25.61684,ALCANCE,ALCANCE,0,0,0
2014-12-22T22:40:00Z,AV. MORONES PRIETO  ,ROBERTO J CANTU,-100.352439,25.670278,CRUCERO,CRUCERO,0,0,0
2014-12-22T19:25:00Z,AV. FIDEL VELAZQUEZ  ,AV. BERNARDO REYES,-100.33009,25.722826,ALCANCE,ALCANCE,0,0,0
2014-12-23T10:02:00Z,AV. LINCOLN  ,MIRLO,-100.373277,25.733237,ALCANCE,ALCANCE,0,1,0
2014-12-23T22:30:00Z,AV. LINCOLN  ,AV. REAL DE CUMBRES,-100.401968,25.759247,DIVERSO,DIVERSO/BACHE,0,0,0
2014-12-23T09:08:00Z,AV. GONZALITOS  ,TUXPAN,-100.34386,25.709921,DIVERSO,DIVERSO/SEÑALAMIENTO,0,0,0
2014-12-23T10:23:00Z,AV. DE LOS ASTROS,OCASO,-100.393813,25.785129,CRUCERO,CRUCERO,0,0,0
2014-12-23T11:42:00Z,AV. ALFONSO REYES,RIO DE LA PLATA,-100.340198,25.711418,LATERAL,LATERAL,0,0,0
2014-12-23T09:58:00Z,AV. PASEO DE LOS LEONES  ,AV. RAUL RANGEL FRIAS,-100.369602,25.704745,LATERAL,LATERAL,0,0,0
2014-12-23T12:01:00Z,AV. FIDEL VELAZQUEZ  ,GOLFO DE MEXICO,-100.346165,25.717186,LATERAL,LATERAL,0,0,0
2014-12-23T13:35:00Z,AV. GARZA SADA  ,AV. REVOLUCION,-100.274656,25.623984,LATERAL,LATERAL,0,0,0
2014-12-23T08:50:00Z,AV. GONZALITOS  ,TERRANOVA,-100.351498,25.694237,LATERAL,LATERAL,0,0,0
2014-12-23T09:30:00Z,16 DE SEPTIEMBRE,TLAXCALA,-100.319972,25.662281,CRUCERO,CRUCERO,0,0,0
2014-12-23T10:31:00Z,SANTO DOMINGO,CONCHELLO,-100.297671,25.694383,LATERAL,LATERAL,0,0,0
2014-12-23T07:37:00Z,8 DE MAYO,20 DE NOVIEMBRE,-100.346655,25.728009,DIVERSO,DIVERSO/LUMINARIA,0,0,0
2014-12-23T08:39:00Z,AV. PASEO DE LOS LEONES  ,20A AVENIDA,-100.364867,25.701275,LATERAL,LATERAL,0,0,0
2014-12-23T12:15:00Z,AV. VENUSTIANO CARRANZA  ,HIDALGO,-100.333589,25.670199,ALCANCE,ALCANCE,0,0,0
2014-12-23T12:27:00Z,AV. LINCOLN  ,AV. RAUL RANGEL FRIAS,-100.358349,25.720042,ALCANCE,ALCANCE,0,0,0
2014-12-23T08:30:00Z,AV. GONZALITOS  ,AV. RUIZ CORTINES,-100.3515,25.70501,LATERAL,LATERAL,0,0,0
2014-12-23T11:09:00Z,ALFREDO GARZA RIOS,SANTOS CANTU SALINAS,-100.305,25.647223,LATERAL,LATERAL,0,0,0
2014-12-23T05:36:00Z,AV. MADERO  ,ZUAZUA,-100.307514,25.683479,CRUCERO,CRUCERO,0,0,0
2014-12-23T07:58:00Z,AV. PINO SUAREZ,CARLOS SALAZAR,-100.318191,25.682765,LATERAL,LATERAL,0,0,0
2014-12-23T11:35:00Z,AV. BERNARDO REYES  ,MIGUEL DOMINGUEZ,-100.322949,25.68801,LATERAL,LATERAL,0,0,0
2014-12-23T09:10:00Z,AV. CONSTITUCION  ,AV. CHURUBUSCO,-100.268377,25.682769,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-12-23T11:12:00Z,AV. INSURGENTES,ANILLO PERIFERICO,-100.368653,25.677299,LATERAL,LATERAL,0,0,0
2014-12-23T09:20:00Z,16 DE SEPTIEMBRE,NUEVO LEON,-100.311308,25.660757,LATERAL,LATERAL,0,0,0
2014-12-23T11:24:00Z,AV. AARON SAENZ,AV. DIAZ ORDAZ,-100.380262,25.673633,DIVERSO,DIVERSO/BACHE,0,0,0
2014-12-23T11:36:00Z,FRANCISCO BELTRAN,PABLO A DE LA GARZA,-100.287517,25.690986,CRUCERO,CRUCERO,0,0,0
2014-12-23T09:33:00Z,AV. RAUL RANGEL FRIAS  ,MANUEL GOMEZ CASTRO,-100.364397,25.712215,ALCANCE,ALCANCE,0,0,0
2014-12-23T09:40:00Z,AV. RAUL RANGEL FRIAS  ,MANUEL GOMEZ CASTRO,-100.364318,25.712215,ALCANCE,ALCANCE,0,0,0
2014-12-23T11:24:00Z,AV. AARON SAENZ,AV. DIAZ ORDAZ,-100.380354,25.673672,DIVERSO,DIVERSO/BACHE,0,0,0
2014-12-23T11:25:00Z,AV. REVOLUCION  ,SENDERO SUR,-100.273405,25.626972,DIVERSO,DIVERSO/ALCANTARILLA,0,0,0
2014-12-23T12:08:00Z,SARA BERNARD,RIO PANUCO,-100.300134,25.652716,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-12-23T10:34:00Z,2A ZONA,PROL MORELOS,-100.296614,25.664903,VEHICULO ESTACIONADO,VEHICULO ESTACIONADO,0,0,0
2014-12-23T11:13:00Z,AV. FLETEROS  ,AV. SAN JERONIMO,-100.357759,25.678212,LATERAL,LATERAL,0,0,0
2014-12-23T10:18:00Z,AV. GONZALITOS  ,JUAN DE DIOS TREVIÑO,-100.353023,25.675583,ALCANCE,ALCANCE,0,0,0
2014-12-23T11:35:00Z,AV. RUIZ CORTINES  ,NUEVA INGLATERRA,-100.357536,25.709002,LATERAL,LATERAL,0,0,0
2014-12-23T12:15:00Z,AV. FLETEROS  ,JOEL ROCHA,-100.348369,25.682431,REVERSA,REVERSA,0,0,0
2014-12-23T09:27:00Z,AV. GONZALITOS  ,AV. RUIZ CORTINES,-100.350962,25.704841,ALCANCE,ALCANCE,0,0,0
2014-12-23T10:58:00Z,JAIME NUNO,SAN NICOLAS,-100.296519,25.711914,CRUCERO,CRUCERO,0,0,0
2014-12-23T10:12:00Z,AV. FIDEL VELAZQUEZ  ,AV. BERNARDO REYES,-100.330457,25.723137,ALCANCE,ALCANCE,0,0,0
2014-12-23T08:14:00Z,AV. LUIS DONALDO COLOSIO  ,AV. CABEZADA,-100.386698,25.778704,LATERAL,LATERAL,0,0,0
2014-12-23T12:03:00Z,AV. FIDEL VELAZQUEZ  ,AV. BERNARDO REYES,-100.330248,25.72313,LATERAL,LATERAL,0,0,0
2014-12-23T08:30:00Z,AV. MADERO  ,AV. CHURUBUSCO,-100.268283,25.685777,LATERAL,LATERAL,0,0,0
2014-12-23T10:17:00Z,COLON,J G LEAL,-100.297844,25.683945,ALCANCE,ALCANCE,0,0,0
2014-12-23T11:34:00Z,AV. VENUSTIANO CARRANZA  ,PORFIRIO DIAZ,-100.327825,25.6669,REVERSA,REVERSA,0,0,0
2014-12-23T06:20:00Z,AV. RUIZ CORTINES  ,AV. MANUEL L BARRAGAN,-100.317005,25.704106,DIVERSO,DIVERSO/DERRAPE,0,0,0
2014-12-23T10:30:00Z,AV. CONSTITUCION  ,PADRE MIER,-100.303488,25.66633,ALCANCE,ALCANCE,0,0,0
2014-12-23T09:36:00Z,AV. LAZARO CARDENAS  ,AV. ALFONSO REYES,-100.300968,25.631255,ALCANCE,ALCANCE,0,0,0
2014-12-23T10:14:00Z,AV. CONSTITUCION  ,AV. FELIX U GOMEZ,-100.299063,25.668428,ALCANCE,ALCANCE,0,0,0
2014-12-23T10:55:00Z,AV. VENUSTIANO CARRANZA  ,HIDALGO,-100.333512,25.670143,ALCANCE,ALCANCE,0,0,0
2014-12-23T10:16:00Z,JUVENTINO ROSAS,NAYARIT,-100.275243,25.665251,DIVERSO,DIVERSO/SD,0,0,0
2014-12-23T17:27:00Z,AV. CONSTITUCION  ,AV. JUAREZ,-100.316447,25.664885,ALCANCE,ALCANCE,0,0,0
2014-12-23T20:48:00Z,INSURGENTES,PUERTA DEL SOL,-100.361612,25.680958,CRUCERO,CRUCERO,0,0,0
2014-12-23T14:20:00Z,SIMON BOLIVAR,DANIEL ZAMBRANO,-100.345387,25.682405,CRUCERO,CRUCERO,0,0,0
2014-12-23T16:43:00Z,5 DE MAYO,CUAUHTEMOC,-100.318696,25.672355,LATERAL,LATERAL,0,0,0
2014-12-23T15:49:00Z,AV. MADERO  ,VALLARTA,-100.325653,25.685229,ALCANCE,ALCANCE,0,0,0
2014-12-23T14:00:00Z,RODRIGO GOMEZ,RIO TOPO CHICO,-100.342462,25.707076,LATERAL,LATERAL,0,0,0
2014-12-23T17:22:00Z,AV. GONZALITOS  ,BAHAMAS,-100.351951,25.686342,LATERAL,LATERAL,0,0,0
2014-12-23T09:06:00Z,ESQUISTO,MONTENEGRO,-100.375068,25.756223,LATERAL,LATERAL,0,0,0
2014-12-23T13:00:00Z,AV. FIDEL VELAZQUEZ  ,AV. MANUEL L BARRAGAN,-100.317211,25.729155,LATERAL,LATERAL,0,0,0
2014-12-23T14:38:00Z,BlVD ACAPULCO,PUERTO CASTILLA,-100.279884,25.622546,ALCANCE,ALCANCE,0,0,0
2014-12-23T10:54:00Z,AV. RAUL RANGEL FRIAS  ,HUMANISMO SOCIAL,-100.351548,25.726922,LATERAL,LATERAL,0,0,0
2014-12-23T20:44:00Z,AV. BERNARDO REYES  ,SANTIAGO,-100.33291,25.73351,CRUCERO,CRUCERO,0,0,0
2014-12-23T08:37:00Z,SAN JERONIMO,JARDIN DE SAN JERONIMO,-100.357886,25.67451,LATERAL,LATERAL,0,0,0
2014-12-23T15:00:00Z,ROBLE,MANUEL GOMEZ PEDRAZA,-100.336853,25.695945,CRUCERO,CRUCERO,0,0,0
2014-12-23T17:05:00Z,AV. RUIZ CORTINES  ,EDISON,-100.332982,25.704686,CRUCERO,CRUCERO,0,0,0
2014-12-23T20:04:00Z,PABLO GONZALEZ G.,SAN JERONIMO,-100.36513,25.675009,CRUCERO,CRUCERO,0,0,0
2014-12-23T15:20:00Z,JUAN I RAMON,GARIBALDI,-100.317179,25.671388,ATROPELLO,ATROPELLO,0,0,0
2014-12-23T18:24:00Z,JUAN I RAMON,GARIBALDI,-100.317213,25.671425,LATERAL,LATERAL,0,0,0
2014-12-23T18:30:00Z,AV. BERNARDO REYES  ,SALINAS,-100.332914,25.735276,LATERAL,LATERAL,0,0,0
2014-12-23T18:23:00Z,MODESTO ARREOLA,COLEGIO CIVIL,-100.315437,25.675432,CRUCERO,CRUCERO,0,0,0
2014-12-23T16:48:00Z,JUAREZ,MODESTO ARREOLA,-100.314479,25.675328,LATERAL,LATERAL,0,0,0
2014-12-23T15:23:00Z,DIEGO DE MONTEMAYOR,DAVID A COSSIO,-100.300039,25.708752,CRUCERO,CRUCERO,0,0,0
2014-12-23T17:15:00Z,AV. RAUL RANGEL FRIAS  ,8 DE MAYO,-100.349612,25.728083,ALCANCE,ALCANCE,0,0,0
2014-12-23T15:00:00Z,PABLO GONZALEZ G.,FELIPE DE JESUS BENAVIDES,-100.357131,25.679014,LATERAL,LATERAL,0,0,0
2014-12-23T18:10:00Z,2 DE ABRIL,PALESTINA,-100.296227,25.655961,REVERSA,REVERSA,0,0,0
2014-12-23T16:43:00Z,AV. GARZA SADA  ,AV. MORONES PRIETO,-100.297349,25.666588,LATERAL,LATERAL,0,0,0
2014-12-23T18:42:00Z,PEDRO MARTINEZ,TEPIC,-100.299665,25.663204,CRUCERO,CRUCERO,0,0,0
2014-12-23T14:43:00Z,PORFIRIO DIAZ,REFORMA,-100.324615,25.68608,LATERAL,LATERAL,0,0,0
2014-12-23T17:06:00Z,COLON,ROBLE,-100.338014,25.687409,CRUCERO,CRUCERO,0,0,0
2014-12-23T18:25:00Z,AV. RUIZ CORTINES  ,AV. RAUL RANGEL FRIAS,-100.362703,25.714183,LATERAL,LATERAL,0,0,0
2014-12-23T13:21:00Z,MANUEL L BARRAGAN,FTE AL ESTADIO UNIVERSITARIO,-100.316715,25.707839,LATERAL,LATERAL,0,0,0
2014-12-23T17:30:00Z,AV. GARZA SADA  ,AV. LAZARO CARDENAS,-100.271364,25.613954,ALCANCE,ALCANCE,0,0,0
2014-12-23T19:37:00Z,AV. LAZARO CARDENAS  ,PASEO DEL MARQUES,-100.291157,25.625066,ALCANCE,ALCANCE,0,0,0
